date,open,high,low,close,volume
2024-06-07,0.666178,0.667635,0.657434,0.658892,1000
2024-06-10,0.658892,0.661558,0.658447,0.661113,1000
2024-06-11,0.661113,0.661449,0.659469,0.659805,1000
2024-06-12,0.659805,0.672167,0.657744,0.670107,1000
2024-06-13,0.670107,0.671308,0.662897,0.664099,1000
2024-06-14,0.664099,0.664582,0.661199,0.661682,1000
2024-06-17,0.661682,0.662040,0.659534,0.659892,1000
2024-06-18,0.659892,0.666266,0.658829,0.665203,1000
2024-06-20,0.665203,0.666401,0.664404,0.665602,1000
2024-06-21,0.665602,0.665920,0.663692,0.664011,1000
2024-06-24,0.664011,0.665814,0.663710,0.665513,1000
2024-06-25,0.665513,0.665846,0.663854,0.664187,1000
2024-06-26,0.664187,0.665538,0.663543,0.664894,1000
2024-06-27,0.664894,0.665847,0.663852,0.664805,1000
2024-06-28,0.664805,0.668268,0.664228,0.667690,1000
2024-07-01,0.667690,0.668108,0.665184,0.665602,1000
2024-07-02,0.665602,0.666756,0.664758,0.665912,1000
2024-07-03,0.665912,0.673107,0.664713,0.671908,1000
2024-07-05,0.671908,0.674789,0.671427,0.674309,1000
2024-07-08,0.674309,0.675206,0.673184,0.674082,1000
2024-07-09,0.674082,0.674910,0.672889,0.673718,1000
2024-07-10,0.673718,0.675230,0.673206,0.674718,1000
2024-07-11,0.674718,0.678175,0.674142,0.677599,1000
2024-07-12,0.677599,0.679215,0.677178,0.678794,1000
2024-07-15,0.678794,0.679305,0.677272,0.677782,1000
2024-07-16,0.677782,0.678822,0.671546,0.672585,1000
2024-07-17,0.672585,0.673708,0.671689,0.672812,1000
2024-07-18,0.672812,0.673707,0.671690,0.672585,1000
2024-07-19,0.672585,0.673225,0.668750,0.669389,1000
2024-07-22,0.669389,0.670491,0.662776,0.663878,1000
2024-07-23,0.663878,0.664274,0.661506,0.661901,1000
2024-07-24,0.661901,0.662285,0.659594,0.659979,1000
2024-07-25,0.659979,0.660939,0.654219,0.655179,1000
2024-07-26,0.655179,0.656420,0.654453,0.655695,1000
2024-07-29,0.655695,0.656038,0.653636,0.653979,1000
2024-07-30,0.653979,0.654810,0.652849,0.653680,1000
2024-07-31,0.653680,0.654575,0.652615,0.653509,1000
2024-08-01,0.653509,0.653827,0.651870,0.652188,1000
2024-08-02,0.652188,0.653465,0.651507,0.652784,1000
2024-08-05,0.652784,0.653580,0.648007,0.648803,1000
2024-08-06,0.648803,0.652508,0.648185,0.651890,1000
2024-08-07,0.651890,0.655837,0.651233,0.655179,1000
2024-08-08,0.655179,0.658698,0.654593,0.658111,1000
2024-08-09,0.658111,0.658881,0.656908,0.657678,1000
2024-08-12,0.657678,0.659864,0.657314,0.659500,1000
2024-08-13,0.659500,0.661646,0.659142,0.661288,1000
2024-08-14,0.661288,0.662478,0.660493,0.661682,1000
2024-08-15,0.661682,0.663290,0.661302,0.662910,1000
2024-08-16,0.662910,0.665290,0.662513,0.664894,1000
2024-08-19,0.664894,0.672823,0.663572,0.671501,1000
2024-08-20,0.671501,0.674870,0.670940,0.674309,1000
2024-08-21,0.674309,0.675823,0.673797,0.675311,1000
2024-08-22,0.675311,0.676217,0.669875,0.670781,1000
2024-08-23,0.670781,0.679072,0.669399,0.677690,1000
2024-08-26,0.677690,0.678454,0.676422,0.677186,1000
2024-08-27,0.677186,0.678570,0.676536,0.677920,1000
2024-08-28,0.677920,0.679029,0.676995,0.678104,1000
2024-08-29,0.678104,0.681206,0.677587,0.680689,1000
2024-08-30,0.680689,0.681527,0.675660,0.676498,1000
2024-09-03,0.676498,0.677380,0.671206,0.672088,1000
2024-09-04,0.672088,0.673255,0.671238,0.672405,1000
2024-09-05,0.672405,0.673572,0.671554,0.672721,1000
2024-09-06,0.672721,0.673709,0.666791,0.667780,1000
2024-09-09,0.667780,0.668089,0.666090,0.666400,1000
2024-09-10,0.666400,0.666799,0.664804,0.665203,1000
2024-09-11,0.665203,0.666090,0.664095,0.664982,1000
2024-09-12,0.664982,0.670539,0.664056,0.669613,1000
2024-09-13,0.669613,0.671501,0.669298,0.671186,1000
2024-09-16,0.671186,0.674443,0.670643,0.673900,1000
2024-09-17,0.673900,0.675702,0.673599,0.675402,1000
2024-09-18,0.675402,0.676758,0.674730,0.676087,1000
2024-09-19,0.676087,0.682834,0.674962,0.681710,1000
2024-09-20,0.681710,0.682174,0.680132,0.680596,1000
2024-09-23,0.680596,0.685630,0.679757,0.684791,1000
2024-09-24,0.684791,0.687784,0.684292,0.687285,1000
2024-09-25,0.687285,0.687999,0.683000,0.683714,1000
2024-09-26,0.683714,0.691472,0.682421,0.690179,1000
2024-09-27,0.690179,0.691669,0.689595,0.691085,1000
2024-09-30,0.691085,0.693845,0.690625,0.693385,1000
2024-10-01,0.693385,0.694302,0.687883,0.688800,1000
2024-10-02,0.688800,0.690191,0.688122,0.689513,1000
2024-10-03,0.689513,0.690551,0.683284,0.684322,1000
2024-10-04,0.684322,0.685243,0.678796,0.679717,1000
2024-10-07,0.679717,0.680443,0.675361,0.676087,1000
2024-10-08,0.676087,0.676542,0.673353,0.673809,1000
2024-10-09,0.673809,0.674161,0.672143,0.672495,1000
2024-10-10,0.672495,0.673912,0.671893,0.673310,1000
2024-10-11,0.673310,0.676039,0.672855,0.675584,1000
2024-10-15,0.675584,0.676518,0.669982,0.670916,1000
2024-10-16,0.670916,0.671863,0.665231,0.666178,1000
